#0_step_0,#0_step_1
-3.1273085e-11,-3.7360635e-11
-3.1281543e-11,-3.730367e-11
-3.1290026e-11,-3.7247032e-11
-3.1298523e-11,-3.7190712e-11
-3.1307033e-11,-3.713472e-11
-3.131557e-11,-3.707904e-11
-3.1324124e-11,-3.702369e-11
-3.13327e-11,-3.6968654e-11
-3.134129e-11,-3.691395e-11
-3.1349888e-11,-3.6859564e-11
-3.135852e-11,-3.6805496e-11
-3.1367166e-11,-3.6751758e-11
-3.1375826e-11,-3.6698335e-11
-3.13845e-11,-3.6645235e-11
-3.13932e-11,-3.6592465e-11
-3.1401912e-11,-3.654001e-11
-3.1410645e-11,-3.6487875e-11
-3.1419395e-11,-3.6436066e-11
-3.1428155e-11,-3.638457e-11
-3.1436936e-11,-3.63334e-11
-3.1445735e-11,-3.628254e-11
-3.1454554e-11,-3.6232007e-11
-3.1463384e-11,-3.6181794e-11
-3.1472224e-11,-3.613189e-11
-3.1481085e-11,-3.6082307e-11
-3.148997e-11,-3.6033045e-11
-3.1498866e-11,-3.5984087e-11
-3.1507776e-11,-3.593545e-11
-3.1516706e-11,-3.588712e-11
-3.1525643e-11,-3.5839116e-11
-3.15346e-11,-3.5791415e-11
-3.1543573e-11,-3.5744026e-11
-3.155256e-11,-3.5696942e-11
-3.156156e-11,-3.5650177e-11
-3.157058e-11,-3.5603718e-11
-3.1579607e-11,-3.5557564e-11
-3.1588655e-11,-3.551172e-11
-3.3863537e-11,-3.5466175e-11
-3.3956265e-11,-3.5420937e-11
-3.379712e-11,-3.7645245e-11
-3.3623507e-11,-4.403722e-11
-3.346483e-11,-4.4061685e-11
-3.3323073e-11,-4.508691e-11
-3.3196335e-11,-4.4438887e-11
-3.3082394e-11,-4.7974385e-11
-3.5427782e-11,-5.1048464e-11
-3.5414567e-11,-5.998677e-11
-3.5144325e-11,-6.218594e-11
-3.48692e-11,-6.548463e-11
-3.4618475e-11,-7.0926376e-11
-3.439287e-11,-7.601309e-11
-3.6072107e-11,-7.8969865e-11
-3.8118057e-11,-8.277053e-11
-3.987579e-11,-9.674681e-11
-3.9434782e-11,-1.04641996e-10
