#0_step_0,#0_step_1
1.1724494e-10,1.0806518e-10
1.1624809e-10,1.0669563e-10
1.15257484e-10,1.0533795e-10
1.1427311e-10,1.039923e-10
1.1329508e-10,1.02658756e-10
1.1232334e-10,1.0133744e-10
1.1135796e-10,1.0002839e-10
1.1039898e-10,9.8731745e-11
1.0944645e-10,9.744757e-11
1.0850036e-10,9.6175914e-11
1.0756076e-10,9.491683e-11
1.0662761e-10,9.367036e-11
1.0570098e-10,9.243659e-11
1.04780885e-10,9.121552e-11
1.0386736e-10,9.0007196e-11
1.029604e-10,8.8811604e-11
1.02060006e-10,8.762878e-11
1.0116621e-10,8.645874e-11
1.0027899e-10,8.5301474e-11
9.939836e-11,8.4156945e-11
9.852432e-11,8.3025184e-11
9.765686e-11,8.190617e-11
9.6795995e-11,8.079985e-11
9.594171e-11,7.97062e-11
9.509397e-11,7.862519e-11
9.4252786e-11,7.7556794e-11
9.341816e-11,7.650094e-11
9.2590054e-11,7.5457605e-11
9.1768426e-11,7.442673e-11
9.0953314e-11,7.3408224e-11
9.0144635e-11,7.240208e-11
8.934243e-11,7.14082e-11
8.85466e-11,7.042653e-11
8.7757177e-11,6.945698e-11
8.697412e-11,6.849949e-11
8.6197396e-11,6.755399e-11
8.542697e-11,6.662039e-11
8.466282e-11,6.56986e-11
8.3904855e-11,6.478856e-11
8.315314e-11,6.389016e-11
8.240757e-11,6.300333e-11
8.16681e-11,6.212798e-11
8.0934794e-11,6.126401e-11
8.02075e-11,6.0411336e-11
7.9486244e-11,5.956984e-11
7.8770976e-11,5.873946e-11
7.806164e-11,5.7920075e-11
7.735822e-11,5.71116e-11
7.666068e-11,5.6313933e-11
7.596897e-11,5.5526982e-11
7.528305e-11,5.4750638e-11
7.460289e-11,5.3984806e-11
7.3928426e-11,5.3229386e-11
7.325966e-11,5.2484274e-11
7.2596505e-11,5.1749376e-11
7.1938955e-11,5.102458e-11
7.128696e-11,5.0309784e-11
7.0640466e-11,4.9604897e-11
6.999947e-11,4.8909828e-11
6.936389e-11,4.8224442e-11
6.873371e-11,4.7548666e-11
6.8108894e-11,4.688237e-11
6.748939e-11,4.622548e-11
6.687515e-11,4.5577885e-11
6.626615e-11,4.4939462e-11
6.566233e-11,4.4310146e-11
6.506369e-11,4.3689816e-11
6.447014e-11,4.3078374e-11
6.388169e-11,4.2475724e-11
6.329827e-11,4.188175e-11
6.2719836e-11,4.1296366e-11
6.214636e-11,4.0719476e-11
6.1577785e-11,4.0150966e-11
6.1014103e-11,3.9590747e-11
6.0455245e-11,3.9038727e-11
5.9901195e-11,3.849479e-11
5.9351885e-11,3.7958844e-11
5.884922e-11,3.7430805e-11
5.834825e-11,3.6910575e-11
5.796444e-11,3.6398034e-11
5.7615822e-11,3.589312e-11
5.7261244e-11,3.5395707e-11
5.7004353e-11,3.4905724e-11
5.6737132e-11,3.4423065e-11
5.6533722e-11,3.3947636e-11
5.636605e-11,3.3479358e-11
5.630938e-11,3.3018137e-11
5.632459e-11,3.2563865e-11
5.6723855e-11,3.2116462e-11
5.7383542e-11,3.1675843e-11
5.8258724e-11,3.1241912e-11
5.920464e-11,3.0814587e-11
6.014885e-11,3.0393778e-11
6.161999e-11,2.9979387e-11
6.333528e-11,2.9571345e-11
6.5084084e-11,2.916956e-11
6.6885754e-11,2.8773952e-11
6.871263e-11,2.8384423e-11
7.048929e-11,2.8000898e-11
7.227273e-11,2.7623296e-11
7.397481e-11,2.7251531e-11
7.568692e-11,2.6885527e-11
7.728011e-11,2.6525202e-11
7.940135e-11,2.6170477e-11
8.122049e-11,2.582127e-11
8.3209085e-11,2.5477506e-11
8.4938154e-11,2.513911e-11
8.659952e-11,2.4806001e-11
8.83719e-11,2.4478105e-11
8.999425e-11,2.4155344e-11
9.152804e-11,2.3837654e-11
9.3099375e-11,2.3524955e-11
9.450417e-11,2.3217178e-11
9.65221e-11,2.291425e-11
9.8636474e-11,2.2616103e-11
1.0048927e-10,2.2322658e-11
1.0207181e-10,2.2033856e-11
1.03368494e-10,2.174962e-11
1.0421301e-10,2.146989e-11
1.0463792e-10,2.1194598e-11
1.0507204e-10,2.0923674e-11
1.05604095e-10,2.065706e-11
1.06099775e-10,2.0394682e-11
1.06862186e-10,2.013648e-11
1.0775071e-10,1.9882401e-11
1.08803466e-10,1.9632372e-11
1.097906e-10,1.9386338e-11
1.1107472e-10,1.9144235e-11
1.1246509e-10,1.8906005e-11
1.136917e-10,1.867159e-11
1.1487711e-10,1.8440928e-11
1.16174e-10,1.8213965e-11
1.175884e-10,1.7990644e-11
1.1895698e-10,1.7770906e-11
1.2067485e-10,1.7554697e-11
1.2215355e-10,1.734197e-11
1.2353793e-10,1.7132662e-11
1.2496808e-10,1.6926724e-11
1.2639277e-10,1.6724105e-11
1.2768146e-10,1.652475e-11
1.2880096e-10,1.6328612e-11
1.2978918e-10,1.6135638e-11
1.3065571e-10,1.594578e-11
1.3131596e-10,1.5758986e-11
1.3190676e-10,1.5575211e-11
1.3240616e-10,1.5394411e-11
1.3283932e-10,1.5216533e-11
1.3321602e-10,1.5041532e-11
1.335113e-10,1.4869364e-11
1.3375542e-10,1.4699984e-11
1.3397025e-10,1.45333485e-11
1.3412141e-10,1.4369411e-11
1.3423845e-10,1.4208135e-11
1.3434107e-10,1.4049472e-11
1.3441057e-10,1.3893381e-11
1.3444179e-10,1.3739824e-11
1.3445599e-10,1.3588755e-11
1.3444186e-10,1.34401405e-11
