#0_step_0,#0_step_1
-64.610886,-59.76667
-64.61045,-59.826744
-64.61002,-59.889008
-64.609566,-59.953266
-64.60909,-60.019154
-64.608635,-60.08622
-64.608154,-60.153923
-64.60768,-60.221733
-64.60717,-60.289173
-64.60667,-60.355797
-64.60616,-60.421253
-64.605644,-60.48521
-64.60512,-60.547443
-64.60457,-60.607647
-64.60404,-60.665607
-64.60348,-60.72112
-64.60292,-60.774097
-64.60234,-60.824566
-64.60176,-60.87264
-64.60117,-60.91853
-64.600586,-60.962517
-64.599976,-61.004894
-64.599365,-61.04594
-64.59875,-61.085957
-64.59812,-61.125195
-64.59749,-61.1639
-64.59684,-61.20225
-64.59619,-61.240376
-64.595535,-61.278343
-64.594864,-61.316204
-64.594185,-61.35385
-64.593506,-61.391144
-64.59282,-61.427876
-64.59212,-61.463837
-64.591415,-61.49884
-64.5907,-61.532673
-64.58998,-61.565174
-64.589264,-61.59616
-64.588524,-61.62555
-64.58778,-61.653282
-64.58705,-61.679405
-64.58628,-61.70398
-64.585526,-61.727173
-64.58475,-61.749165
-64.58398,-61.770123
-64.583206,-61.79026
-64.582405,-61.80973
-64.58161,-61.828663
-64.58081,-61.84716
-64.579994,-61.865345
-64.57918,-61.88325
-64.578354,-61.90097
-64.57753,-61.91851
-64.5767,-61.935905
-64.57584,-61.953194
-64.575005,-61.970375
-64.57414,-61.987476
-64.57327,-62.004486
-64.5724,-62.021423
-64.57153,-62.03831
-64.570656,-62.055134
-64.56976,-62.07188
-64.568886,-62.08858
-64.56798,-62.105225
-64.56706,-62.121803
-64.56616,-62.13833
-64.56524,-62.154797
-64.564316,-62.171204
-64.563385,-62.18754
-64.562454,-62.203815
-64.56151,-62.22004
-64.56056,-62.2362
-64.559616,-62.2523
-64.558655,-62.268333
-64.557686,-62.2843
-64.55671,-62.300194
-64.55573,-62.31603
-64.554756,-62.331795
-64.55376,-62.347492
-64.55277,-62.3631
-64.55177,-62.378674
-64.55077,-62.394165
-64.54977,-62.40957
-64.54875,-62.424908
-64.54773,-62.440186
-64.54671,-62.455376
-64.54568,-62.47051
-64.54465,-62.485554
-64.5436,-62.50053
-64.54256,-62.51544
-64.541504,-62.53025
-64.54044,-62.545013
-64.53939,-62.559685
-64.53832,-62.57429
-64.537254,-62.588814
-64.53617,-62.60326
-64.526535,-62.617634
-64.51498,-62.631927
-64.50078,-62.64614
-64.49466,-62.66029
-64.48382,-62.674355
-64.46803,-62.688362
-64.44664,-62.70225
-64.4243,-62.716106
-64.411644,-62.729866
-64.39917,-62.74355
-64.37296,-62.757153
-64.34586,-62.7707
-64.313965,-62.78414
-64.284325,-62.797523
-64.2552,-62.810833
-64.20359,-62.824047
-64.13741,-62.837208
-64.02138,-62.85029
-63.90312,-62.86329
-63.73954,-62.87621
-63.515266,-62.889057
-63.26345,-62.901844
-63.03001,-62.914543
-62.81482,-62.927162
-62.559723,-62.93971
-62.337574,-62.952187
-61.961273,-62.964592
-61.581726,-62.97692
-61.13157,-62.989174
-60.65874,-63.001354
-59.99238,-63.013466
-59.338318,-63.025494
-58.598366,-63.037464
-57.743786,-63.049347
-56.67567,-63.06117
-55.43086,-63.072914
-53.863976,-63.084587
-52.01237,-63.096184
-49.85715,-63.10772
-47.470985,-63.11918
-44.9356,-63.13056
-42.27894,-63.141888
-39.513622,-63.15313
-36.663334,-63.164318
-33.9777,-63.175423
-31.629566,-63.186455
-29.73406,-63.19741
-28.307568,-63.208324
-27.163715,-63.21916
-26.2887,-63.22992
-25.776148,-63.24061
-25.538763,-63.25124
-25.536991,-63.2618
-25.770184,-63.27229
-26.121637,-63.282715
-26.57346,-63.29308
-27.142141,-63.303368
-27.788223,-63.3136
-28.391153,-63.323753
-29.037582,-63.333855
-29.661896,-63.34388
-30.270542,-63.35385
-30.878992,-63.363747
-31.47171,-63.373585
-32.034554,-63.38335
-32.58175,-63.393066
-33.106285,-63.402718
-33.615967,-63.4123
-34.097694,-63.421806
-34.56113,-63.431274
-35.001965,-63.440674
-35.43571,-63.45
-35.84234,-63.459282
