#0_step_0,#0_step_1
-73.38497,-79.897385
-73.0885,-79.89824
-71.52599,-79.89901
-72.05505,-79.899734
-72.68862,-79.900375
-72.361,-79.90097
-72.87858,-79.901505
-71.22667,-79.90199
-66.09843,-79.90242
-62.321045,-79.9028
-62.229816,-79.90314
-61.600597,-79.90344
-62.95393,-79.9037
-63.33835,-79.90393
-62.659996,-79.90411
-64.039825,-79.90427
-61.853374,-79.904396
-62.07012,-79.90448
-60.43211,-79.90454
-58.96342,-79.90458
-56.094475,-79.90458
-56.623566,-79.90456
-52.19765,-79.9045
-52.26422,-79.90444
-51.073853,-79.90434
-49.538773,-79.90422
-51.003258,-79.90409
-49.802696,-79.90393
-48.609962,-79.90374
-50.06521,-79.90355
-49.185192,-79.90333
-49.07545,-79.90309
-49.30244,-79.90283
-48.644154,-79.90256
-48.54201,-79.90226
-48.78988,-79.901955
-50.13429,-79.90163
-51.690693,-79.901276
-50.083736,-79.900925
-49.70879,-79.90055
-48.11018,-79.90016
-46.944176,-79.89976
-48.165413,-79.89933
-49.806812,-79.898895
-48.89086,-79.898445
-47.366673,-79.89799
-49.127724,-79.89751
-48.374203,-79.89702
-48.262634,-79.8965
-46.626125,-79.89599
-44.48459,-79.89546
-41.38047,-79.89491
-38.493156,-79.89436
-37.26562,-79.89378
-37.038506,-79.8932
-32.906193,-79.89262
-31.669407,-79.892
-29.667969,-79.89137
-28.982422,-79.89075
-26.084156,-79.8901
-26.743631,-79.88944
-28.058542,-79.88878
-28.991669,-79.8881
-30.737186,-79.887405
-32.692097,-79.8867
-28.786877,-79.886
-28.186771,-79.88527
-27.356182,-79.88454
-27.526398,-79.88379
-26.387737,-79.88302
-22.962833,-79.88225
-21.708807,-79.88147
-22.939522,-79.88068
-23.242554,-79.87987
-24.310455,-79.87906
-22.823437,-79.878235
-24.053898,-79.877396
-24.421541,-79.87655
-26.705135,-79.87569
-26.18128,-79.874825
-26.927277,-79.87393
-27.00282,-79.87305
-28.878046,-79.87215
-27.425934,-79.87123
-29.626831,-79.87031
-30.198349,-79.86937
-31.595846,-79.86843
-31.406952,-79.86748
-31.245707,-79.866516
-32.44046,-79.86553
-33.093964,-79.864555
-33.743618,-79.863556
-35.53257,-79.86256
-34.77633,-79.86153
-35.709446,-79.860504
-37.80553,-79.85947
-39.13919,-79.85841
-38.238945,-79.85737
-40.65165,-79.85629
-38.343067,-79.85522
-40.013916,-79.85412
-41.14756,-79.85303
-39.580425,-79.85191
-31.430048,-79.8508
-32.565823,-79.84967
-35.07437,-79.848526
-35.948414,-79.847374
-37.102215,-79.846214
-36.9447,-79.84505
-38.907246,-79.84387
-38.13511,-79.842674
-34.59991,-79.84148
-34.81249,-79.84026
-37.037743,-79.83904
-40.184666,-79.837814
-42.71995,-79.83657
-43.20118,-79.83533
-43.905235,-79.83407
-44.218494,-79.832794
-45.348442,-79.83151
-45.896503,-79.83023
-45.26606,-79.82893
-45.447704,-79.82762
-47.64272,-79.82631
-48.100666,-79.82497
-48.493324,-79.82363
-49.71262,-79.82229
-52.051476,-79.82092
-50.673492,-79.819565
-51.292267,-79.818184
-52.867912,-79.816795
-54.648853,-79.81541
-55.925354,-79.813995
-54.48744,-79.81258
-55.861694,-79.11696
-52.809082,-79.16822
-52.028675,-79.28241
-51.567078,-79.38493
-51.408276,-79.46918
-53.86566,-79.537
-54.632988,-79.59111
-54.76664,-79.63399
-55.910378,-79.66774
-58.040752,-76.91685
-58.306316,-77.089645
-59.977337,-77.502686
-59.024525,-77.89247
-58.341545,-78.236435
-59.01106,-78.5334
-58.526875,-78.78314
-58.661182,-77.95901
-57.31603,-78.189224
-59.12426,-77.07452
-59.706177,-77.48753
-62.01753,-77.91475
-62.546967,-78.27613
-63.599934,-78.57477
-65.56594,-78.81944
-66.63662,-79.01771
-68.489365,-79.17887
-67.89097,-79.30904
-68.74919,-78.218
-70.263,-78.34035
-71.00259,-78.58749
-69.30046,-78.81787
-70.43471,-79.01481
-71.76279,-78.27655
-72.97799,-78.47844
-74.04076,-78.74049
-74.94426,-77.30842
-74.87161,-77.601364
-73.52596,-78.00492
-74.201805,-78.36946
-74.958176,-78.68136
-74.6188,-76.6886
-75.23348,-74.37602
-75.867966,-73.860695
-76.41157,-73.17041
-76.85982,-72.92748
-77.22402,-74.123436
-77.51754,-73.13472
-77.75294,-71.26283
-77.94118,-70.058914
-78.09151,-69.99428
-78.21155,-70.13072
